kegg_class,final_name,type,gene
Carbohydrate metabolism,Butanoate metabolism,kegg_gene,ACSM3
Carbohydrate metabolism,Butanoate metabolism,kegg_gene,HMGCLL1
Carbohydrate metabolism,Butanoate metabolism,kegg_gene,HMGCS1
Carbohydrate metabolism,Butanoate metabolism,kegg_gene,HMGCS2
Carbohydrate metabolism,Butanoate metabolism,kegg_gene,HMGCL
Carbohydrate metabolism,Butanoate metabolism,kegg_gene,AACS
Carbohydrate metabolism,Butanoate metabolism,kegg_gene,ALDH5A1
Carbohydrate metabolism,Butanoate metabolism,kegg_gene,ACSM2B
Carbohydrate metabolism,Butanoate metabolism,kegg_gene,OXCT2
Carbohydrate metabolism,Butanoate metabolism,recon3d_gene,PHGDH
Carbohydrate metabolism,Butanoate metabolism,recon3d_gene,ECHDC2
Carbohydrate metabolism,Butanoate metabolism,recon3d_gene,ACAD10
Carbohydrate metabolism,Butanoate metabolism,recon3d_gene,ACADSB
Carbohydrate metabolism,Butanoate metabolism,recon3d_gene,ACADM
Carbohydrate metabolism,Butanoate metabolism,recon3d_gene,ACAD11
Carbohydrate metabolism,Butanoate metabolism,recon3d_gene,ACAD8
Carbohydrate metabolism,Butanoate metabolism,recon3d_gene,ACAD9
Carbohydrate metabolism,Butanoate metabolism,both,BDH1
Carbohydrate metabolism,Butanoate metabolism,both,ACADS
Carbohydrate metabolism,Butanoate metabolism,both,L2HGDH
Carbohydrate metabolism,C5-branched dibasic acid metabolism,recon3d_gene,SUCLG1
Carbohydrate metabolism,C5-branched dibasic acid metabolism,recon3d_gene,SUCLG2
Carbohydrate metabolism,C5-branched dibasic acid metabolism,recon3d_gene,SUCLA2
Carbohydrate metabolism,Citric acid cycle,kegg_gene,PDHB
Carbohydrate metabolism,Citric acid cycle,kegg_gene,OGDHL
Carbohydrate metabolism,Citric acid cycle,kegg_gene,DLAT
Carbohydrate metabolism,Citric acid cycle,kegg_gene,PCK2
Carbohydrate metabolism,Citric acid cycle,kegg_gene,PDHA1
Carbohydrate metabolism,Citric acid cycle,kegg_gene,PC
Carbohydrate metabolism,Citric acid cycle,kegg_gene,PCK1
Carbohydrate metabolism,Citric acid cycle,recon3d_gene,PDHX
Carbohydrate metabolism,Citric acid cycle,recon3d_gene,MDH1B
Carbohydrate metabolism,Citric acid cycle,recon3d_gene,CLYBL
Carbohydrate metabolism,Citric acid cycle,recon3d_gene,IREB2
Carbohydrate metabolism,Citric acid cycle,recon3d_gene,GPT2
Carbohydrate metabolism,Citric acid cycle,recon3d_gene,GPT
Carbohydrate metabolism,Citric acid cycle,both,IDH1
Carbohydrate metabolism,Citric acid cycle,both,IDH2
Carbohydrate metabolism,Citric acid cycle,both,IDH3A
Carbohydrate metabolism,Citric acid cycle,both,IDH3B
Carbohydrate metabolism,Citric acid cycle,both,SDHA
Carbohydrate metabolism,Citric acid cycle,both,SDHB
Carbohydrate metabolism,Citric acid cycle,both,SDHC
Carbohydrate metabolism,Citric acid cycle,both,SDHD
Carbohydrate metabolism,Citric acid cycle,both,CS
Carbohydrate metabolism,Citric acid cycle,both,DLD
Carbohydrate metabolism,Citric acid cycle,both,DLST
Carbohydrate metabolism,Citric acid cycle,both,FH
Carbohydrate metabolism,Citric acid cycle,both,ACLY
Carbohydrate metabolism,Citric acid cycle,both,IDH3G
Carbohydrate metabolism,Citric acid cycle,both,MDH1
Carbohydrate metabolism,Citric acid cycle,both,MDH2
Carbohydrate metabolism,Citric acid cycle,both,ACO1
Carbohydrate metabolism,Citric acid cycle,both,OGDH
Carbohydrate metabolism,Citric acid cycle,both,ACO2
Carbohydrate metabolism,Citric acid cycle,both,SUCLG1
Carbohydrate metabolism,Citric acid cycle,both,SUCLG2
Carbohydrate metabolism,Citric acid cycle,both,SUCLA2
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,GCLC
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,GCLM
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,CDO1
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,SDSL
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,LACC1
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,AHCYL2
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,BHMT2
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,AMD1
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,PHGDH
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,GNMT
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,BHMT
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,AGXT2
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,SMS
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,MTAP
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,GSS
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,PSAT1
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,TAT
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,SRM
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,KYAT3
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,APIP
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,BCAT2
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,KYAT1
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,BCAT1
Canonical amino acid metabolism,Methionine and cysteine metabolism,kegg_gene,MRI1
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,TXNRD2
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,TXNRD1
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,NAGS
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,SARDH
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,DMGDH
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,TRDMT1
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,DNMT3L
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,AOC1
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,HNMT
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,MDH1B
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,SULT1A3
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,SUOX
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,UEVLD
Canonical amino acid metabolism,Methionine and cysteine metabolism,recon3d_gene,ACY1
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,MDH1
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,GOT2
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,MAT2B
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,GOT1
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,AHCYL1
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,SDS
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,CTH
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,LDHAL6A
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,DNMT1
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,DNMT3A
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,DNMT3B
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,AHCY
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,IL4I1
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,MDH2
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,MPST
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,LDHA
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,LDHB
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,LDHC
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,MAT1A
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,MAT2A
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,TST
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,MTR
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,ADI1
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,ENOPH1
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,LDHAL6B
Canonical amino acid metabolism,Methionine and cysteine metabolism,both,CBS
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTM3
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTM4
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTT1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTM5
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTP1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTM2
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,CYP2A7
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,CYP2B6
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,AKR1C1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,EPHX1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,ALDH3A1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,ALDH3B1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,ALDH3B2
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,AKR7A3
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,DHDH
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,HPGDS
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTA1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTA2
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTA4
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTM1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT2B11
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTO2
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,ADH1A
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,ADH1B
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,ADH1C
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,ADH4
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,ADH5
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,ADH6
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,CYP1A1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,CYP1A2
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,CYP1B1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT1A10
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT1A8
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT1A7
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT1A6
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT1A9
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT1A4
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT1A1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT1A3
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTT2B
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,SULT2A1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT2B4
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT2B7
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT2B10
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT2B15
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT2B17
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,UGT2A3
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,AKR7A2
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,CBR1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,CBR3
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTO1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,HSD11B1L
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,MGST1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,MGST2
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,MGST3
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,GSTK1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,CYP2S1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,HSD11B1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,FMO4
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,FMO5
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,AOX1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,MAOA
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,MAOB
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,FMO1
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,FMO2
Xenobiotics metabolism,Cytochrome metabolism,kegg_gene,FMO3
Xenobiotics metabolism,Cytochrome metabolism,recon3d_gene,CYP2C18
Xenobiotics metabolism,Cytochrome metabolism,recon3d_gene,CYP4A11
Xenobiotics metabolism,Cytochrome metabolism,recon3d_gene,CYP4F12
Xenobiotics metabolism,Cytochrome metabolism,recon3d_gene,SULT1A2
Xenobiotics metabolism,Cytochrome metabolism,recon3d_gene,SULT1A1
Xenobiotics metabolism,Cytochrome metabolism,recon3d_gene,SULT1A3
Xenobiotics metabolism,Cytochrome metabolism,both,CYP2A6
Xenobiotics metabolism,Cytochrome metabolism,both,CYP2C9
Xenobiotics metabolism,Cytochrome metabolism,both,CYP2D6
Xenobiotics metabolism,Cytochrome metabolism,both,CYP2E1
Xenobiotics metabolism,Cytochrome metabolism,both,CYP2F1
Xenobiotics metabolism,Cytochrome metabolism,both,CYP3A4
Xenobiotics metabolism,Cytochrome metabolism,both,CYP3A5
Xenobiotics metabolism,Cytochrome metabolism,both,CYP2C19
Xenobiotics metabolism,Cytochrome metabolism,both,CYP2C8
Xenobiotics metabolism,Drug metabolism,kegg_gene,NME6
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTO2
Xenobiotics metabolism,Drug metabolism,kegg_gene,CES1
Xenobiotics metabolism,Drug metabolism,kegg_gene,UGT2B11
Xenobiotics metabolism,Drug metabolism,kegg_gene,NAT2
Xenobiotics metabolism,Drug metabolism,kegg_gene,TYMP
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTA1
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTA2
Xenobiotics metabolism,Drug metabolism,kegg_gene,UPP2
Xenobiotics metabolism,Drug metabolism,kegg_gene,CYP2A7
Xenobiotics metabolism,Drug metabolism,kegg_gene,DPYD
Xenobiotics metabolism,Drug metabolism,kegg_gene,DPYS
Xenobiotics metabolism,Drug metabolism,kegg_gene,DUT
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTM5
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTP1
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTT1
Xenobiotics metabolism,Drug metabolism,kegg_gene,NME7
Xenobiotics metabolism,Drug metabolism,kegg_gene,HPRT1
Xenobiotics metabolism,Drug metabolism,kegg_gene,IMPDH1
Xenobiotics metabolism,Drug metabolism,kegg_gene,IMPDH2
Xenobiotics metabolism,Drug metabolism,kegg_gene,ITPA
Xenobiotics metabolism,Drug metabolism,kegg_gene,MGST1
Xenobiotics metabolism,Drug metabolism,kegg_gene,MGST2
Xenobiotics metabolism,Drug metabolism,kegg_gene,MGST3
Xenobiotics metabolism,Drug metabolism,kegg_gene,MPO
Xenobiotics metabolism,Drug metabolism,kegg_gene,NME1
Xenobiotics metabolism,Drug metabolism,kegg_gene,NME2
Xenobiotics metabolism,Drug metabolism,kegg_gene,NME3
Xenobiotics metabolism,Drug metabolism,kegg_gene,NME4
Xenobiotics metabolism,Drug metabolism,kegg_gene,RRM2B
Xenobiotics metabolism,Drug metabolism,kegg_gene,CMPK1
Xenobiotics metabolism,Drug metabolism,kegg_gene,UPB1
Xenobiotics metabolism,Drug metabolism,kegg_gene,UCKL1
Xenobiotics metabolism,Drug metabolism,kegg_gene,RRM1
Xenobiotics metabolism,Drug metabolism,kegg_gene,RRM2
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTA4
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTM1
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTM2
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTM3
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTM4
Xenobiotics metabolism,Drug metabolism,kegg_gene,UGT2B10
Xenobiotics metabolism,Drug metabolism,kegg_gene,UGT2B15
Xenobiotics metabolism,Drug metabolism,kegg_gene,UCK2
Xenobiotics metabolism,Drug metabolism,kegg_gene,UMPS
Xenobiotics metabolism,Drug metabolism,kegg_gene,UPP1
Xenobiotics metabolism,Drug metabolism,kegg_gene,UGT2A3
Xenobiotics metabolism,Drug metabolism,kegg_gene,UCK1
Xenobiotics metabolism,Drug metabolism,kegg_gene,CES2
Xenobiotics metabolism,Drug metabolism,kegg_gene,GMPS
Xenobiotics metabolism,Drug metabolism,kegg_gene,NAT1
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTO1
Xenobiotics metabolism,Drug metabolism,kegg_gene,CDA
Xenobiotics metabolism,Drug metabolism,kegg_gene,TK1
Xenobiotics metabolism,Drug metabolism,kegg_gene,TK2
Xenobiotics metabolism,Drug metabolism,kegg_gene,GSTT2B
Xenobiotics metabolism,Drug metabolism,kegg_gene,NME1-NME2
Xenobiotics metabolism,Drug metabolism,kegg_gene,TPMT
Xenobiotics metabolism,Drug metabolism,recon3d_gene,SLCO1B1
Xenobiotics metabolism,Drug metabolism,recon3d_gene,SLCO2B1
Xenobiotics metabolism,Drug metabolism,recon3d_gene,ACOT2
Xenobiotics metabolism,Drug metabolism,recon3d_gene,ACOT4
Xenobiotics metabolism,Drug metabolism,recon3d_gene,ACOT8
Xenobiotics metabolism,Drug metabolism,recon3d_gene,ACOT11
Xenobiotics metabolism,Drug metabolism,recon3d_gene,ABCC2
Xenobiotics metabolism,Drug metabolism,recon3d_gene,ABCB1
Xenobiotics metabolism,Drug metabolism,recon3d_gene,ABCG2
Xenobiotics metabolism,Drug metabolism,recon3d_gene,ABCB11
Xenobiotics metabolism,Drug metabolism,recon3d_gene,CYP2C19
Xenobiotics metabolism,Drug metabolism,recon3d_gene,CYP2C8
Xenobiotics metabolism,Drug metabolism,recon3d_gene,CYP2C9
Xenobiotics metabolism,Drug metabolism,recon3d_gene,CYP2D6
Xenobiotics metabolism,Drug metabolism,recon3d_gene,CYP2C18
Xenobiotics metabolism,Drug metabolism,recon3d_gene,CYP4F3
Xenobiotics metabolism,Drug metabolism,recon3d_gene,CYP4F2
Xenobiotics metabolism,Drug metabolism,recon3d_gene,CYP3A5
